Unnamed: 0,customerID,gender,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9661,3146-MSEGF,Female,Yes,Yes,72.00279912571837,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.03326269535482,6425.65,No
9662,1866-DIOQZ,Female,Yes,No,71.00659294399101,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),,4689.15,No
9663,8404-VIOMB,Female,No,No,,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.49739975785442,4136.4,No
9664,0068-FIGTF,Female,No,No,26.99355706562015,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.20332411723858,2078.95,No
9665,4012-YCFAI,Male,Yes,No,60.00525574573696,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,,3766.2,No
9666,5685-IIXLY,Female,Yes,Yes,5.007152743466606,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.60487122740464,404.2,Yes
9667,4849-PYRLQ,Female,No,No,,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),73.2257684764427,4054.2,No
9668,6122-EFVKN,Male,No,Yes,24.022560737242756,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.75271689588842,830.8,No
9669,5296-PSYVW,Female,Yes,No,71.99649401855456,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Electronic check,24.54643516498077,1750.7,No
9670,0739-UUAJR,Female,Yes,Yes,,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),53.783676255026776,3952.45,No
9671,2612-RANWT,Female,No,No,12.005442023045937,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),200.1504184791361,1164.3,Yes
9672,1696-MZVAU,Male,Yes,Yes,38.985338846130205,No,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.239586861213706,947.75,No
9673,1400-MMYXY,Male,Yes,No,2.999194543312893,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,205.8911417108574,334.65,Yes
9674,9530-EHPOH,Male,No,No,,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.75550426079522,608,Yes
9675,6608-QQLVK,Male,No,No,0.9988368921157477,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.48757279674543,50.5,Yes
9676,1972-XMUWV,Female,Yes,No,,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.80015196908787,3808.2,No
9677,6180-YBIQI,Male,No,No,4.996591747528359,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.29955775310096,100.2,No
9678,4632-PAOYU,Male,Yes,Yes,-,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,19.96607503019972,433.5,No
9679,0617-AQNWT,Female,Yes,No,,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,47.860296190967205,3147.5,Yes
9680,4836-WNFNO,Female,Yes,No,71.99296520511822,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),25.00660824889409,1849.2,No
9681,9974-JFBHQ,Male,No,Yes,63.9731244737216,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),,6171.2,No
9682,7754-IXRMC,Female,No,No,1.0023374080401533,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.33479918885449,45.35,No
9683,0907-HQNTS,Female,Yes,No,70.0081610402118,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),212.9994266714721,7987.6,No
9684,3174-RKMOW,Male,Yes,Yes,34.996727938360905,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,209.95564807932783,3782.4,No
9685,8612-GXIDD,Male,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.41005002661582,313,No
9686,0603-OLQDC,Male,No,Yes,11.998037804980914,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.84382132455939,837.5,No
9687,3134-DSHVC,Female,No,No,-,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.00549244135716,6218.45,No
9688,1703-MGIAB,Female,No,No,16.994243778800794,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.00132853658182,1108,No
9689,8985-OOPOS,Female,No,No,1.0122353787643794,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),,74.1,No
9690,3721-WKIIL,Female,No,No,27.00555689032769,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,19.59182337682892,561.15,No
9691,8092-NLTGF,Male,No,No,71.99969310523359,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),24.73697037782522,1777.6,No
9692,9250-WYPLL,Female,No,No,4.98951465682199,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,,413.65,Yes
9693,8751-EDEKA,Female,Yes,No,27.999497274954027,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.89804446805746,2433.5,No
9694,2616-UUTFK,Male,Yes,No,33.01535414236835,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.73953207436789,2447.45,No
9695,1910-FMXJM,Female,Yes,No,,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.3930315955653,2937.65,No
9696,5084-OOVCJ,Female,Yes,Yes,16.989970516809915,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35980335848284,920.5,No
9697,8149-AIQCG,Male,No,No,39.003355703275915,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.13725596798092,2730.85,No
9698,6234-RAAPL,Female,Yes,Yes,,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),99.89219987423976,7251.7,No
9699,0734-OXWBT,Male,No,Yes,2.9992532671402605,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,,225.65,No
9700,6048-UWKAL,Female,Yes,No,-,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),205.4120231338384,6998.95,No
9701,2019-HDCZY,Male,Yes,No,63.014976324390865,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,,6296.75,No
9702,3506-OVLKD,Male,No,No,,Yes,Yes,No,No internet service,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),26.19317546863194,954.9,No
9703,4115-UMJFQ,Male,No,No,68.98523341856072,No,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),,2492.25,No
9704,5678-VFNEQ,Female,Yes,No,70.99458148083272,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),204.08978477803603,7412.25,No
9705,1334-PDUKM,Female,Yes,No,67.99125797402759,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),86.44196701717291,5762.95,No
9706,2696-NARTR,Male,No,No,11.005672686814314,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85302664183214,926.25,Yes
9707,8640-SDGKB,Male,No,No,4.010231894035926,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.420015121471,299.7,Yes
9708,8473-VUVJN,Male,No,No,,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65200851901261,73.65,Yes
9709,2027-CWDNU,Male,Yes,Yes,-,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,,1601.5,No
9710,5294-IMHHT,Male,Yes,No,53.009665086077725,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),97.76227089468787,5043.2,No
9711,2985-FMWYF,Female,No,No,22.998840098155664,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.48432684996988,2341.55,No
9712,0871-OPBXW,Female,No,No,2.004329786738008,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,20.060213652551017,39.25,No
9713,1291-CUOCY,Male,Yes,No,71.99450735596389,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),210.6041117605124,7962.2,No
9714,5906-CVLHP,Female,Yes,Yes,44.99731293343421,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.1504083752038,2319.8,Yes
9715,5552-ZNFSJ,Male,No,No,,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.30952052162752,45.3,Yes
9716,5261-QSHQM,Female,No,No,4.01075727211716,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.449165388142383,86.6,Yes
9717,2410-CIYFZ,Male,No,Yes,1.999426486681731,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,20.41619912490173,42.9,No
9718,4338-EYCER,Male,Yes,No,21.000851827424405,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.58646592455034,1125.2,No
9719,7054-ENNGU,Female,Yes,No,8.988871244513968,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,,466.6,No
9720,6388-TABGU,Male,No,Yes,61.98023878699761,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),56.14352929734703,3487.95,No
9721,2507-QZPQS,Male,No,No,,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7032254731656,1451.1,No
9722,0142-GVYSN,Male,No,No,26.00442556088088,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,,511.25,No
9723,7480-SPLEF,Male,Yes,Yes,69.0145890507232,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.998090786105617,1796.55,No
9724,1171-TYKUR,Male,Yes,No,46.987259917497695,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,25.400250181118995,1139.2,No
9725,5022-KVDQT,Male,No,No,27.00157573505275,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.29298165088873,2272.8,No
9726,6861-XWTWQ,Male,Yes,No,6.990230287191624,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.246018385301,665.45,Yes
9727,7033-CLAMM,Female,Yes,Yes,48.01433489639705,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),20.19170242579217,1027.25,No
9728,9565-JSNFM,Male,No,No,38.012633378661995,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.44913084227827,2597.6,Yes
9729,7771-ZONAT,Male,No,No,21.98319906940903,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),56.73629866074643,1304.85,No
9730,4931-TRZWN,Female,No,No,13.00768425994568,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.96491686002243,923.85,No
9731,9725-SCPZG,Male,No,Yes,0.9996252610718291,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.83520785971824,90.85,Yes
9732,9788-YTFGE,Male,No,No,6.984984824626259,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,19.954115318681684,147.5,No
9733,6719-OXYBR,Male,No,No,-,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.30407360369718,1219.85,No
9734,8474-UMLNT,Female,No,No,12.997224344303284,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.81087698039812,842.25,No
9735,2030-BTZRO,Male,Yes,Yes,5.987482198122168,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),20.404338320838203,107.6,No
9736,6258-NGCNG,Male,No,No,6.998568907681941,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,23.485168047824125,173,No
9737,7688-AWMDX,Male,Yes,No,71.01160843548888,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.48624184838572,3778.2,No
9738,7112-OPOTK,Male,No,No,33.008845471030035,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.26003734980209,2171.15,Yes
9739,0052-YNYOT,Female,No,No,66.99009020959599,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Electronic check,20.557942355781933,1343.4,No
9740,5716-EZXZN,Female,Yes,Yes,65.01163571303059,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.049983434105,6416.7,No
9741,3654-ARMGP,Female,No,No,61.023955615458604,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65795648545732,5321.25,No
9742,7317-GGVPB,Male,Yes,No,71.00699050266213,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),,7690.9,Yes
9743,9824-QCJPK,Male,Yes,No,,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,19.997084776923284,666.75,No
9744,0702-PGIBZ,Male,No,Yes,4.017458973635701,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,201.6935699243217,364.55,Yes
9745,3011-WQKSZ,Male,No,Yes,18.994446620983584,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,,377.55,No
9746,7815-PDTHL,Male,No,no,35.00996497762756,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,20.21906510557168,684.4,No
9747,9906-NHHVC,Female,No,No,64.99777789901029,No,No,DSL,no,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.50475602741872,3517.9,No
9748,4612-SSVHJ,Female,No,No,,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.46487678652639,1671.6,No
9749,3721-WKIIL,Female,No,No,26.990805333774986,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,19.602733283699905,561.15,No
9750,2833-SLKDQ,Male,No,No,1.0042944247616108,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.032680770064665,45.05,Yes
9751,3996-ZNWYK,Male,yEs,Yes,71.00767718513058,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),19.819872480192533,1388.45,No
9752,5099-BAILX,Male,Yes,Yes,42.99602814232664,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),210.74173182755945,4687.9,Yes
9753,8212-DJRCH,Male,Yes,Yes,5.000392876987256,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.35388638609916,434.5,No
9754,8095-WANWK,Female,No,No,10.009343174864279,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.2479775992574,428.7,No
9755,9821-BESNZ,Male,No,No,65.98347631697209,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,204.25987354331363,6860.6,No
9756,5485-ITNPC,Male,Yes,No,66.00209824260801,Yes,No,DSL,yeS,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.89752049545721,5595.3,No
9757,7717-BICXI,Male,Yes,Yes,60.018670793873575,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,20.55069096857865,1205.05,No
9758,3717-OFRTN,Male,No,No,1.0044509617299133,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.755896872157287,19.75,No
9759,7114-AEOZE,Female,No,No,,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),19.841873906984286,1128.1,No
9760,3509-GWQGF,Male,No,No,23.995015535409056,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.00133812236487,1732.6,No
9761,3429-IFLEM,Female,No,No,70.99902540570977,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.34143289144535,5550.1,No
9762,7665-NKLAV,Female,Yes,Yes,35.9986460841568,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.62448045959986,1547.35,No
9763,9578-FOMUK,Male,No,Yes,,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,24.791753275177065,324.15,No
9764,0827-ITJPH,Male,No,No,35.99776363319252,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),18.545932303145392,689,No
9765,0771-WLCLA,Female,Yes,Yes,16.01197958361921,Yes,Yes,Fiber optic,yeS,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,212.950694739294,1882.55,No
9766,4140-WJAWW,Female,No,No,5.00035445832361,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),,108.05,Yes
9767,3137-NYQQI,Male,Yes,No,17.0054460922843,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,,1175.6,No
9768,7690-KPNCU,Male,Yes,Yes,63.99980833120546,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),,4688.65,No
9769,5965-GGPRW,Male,Yes,Yes,71.98979255371039,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),205.25768718066348,7609.75,No
9770,6253-WRFHY,Male,Yes,Yes,12.9876548821175,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.76096505786074,877.35,No
9771,3635-QQRQD,Male,No,No,61.99940312166096,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),20.067904568666112,1201.65,No
9772,6372-RFVNS,Female,Yes,No,,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.7971919012078,78.8,Yes
9773,9254-RBFON,Female,Yes,Yes,16.999074448610234,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.59509427608376,1704.95,Yes
9774,3640-JQGJG,Male,Yes,Yes,12.987955469165565,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.78577981624869,559.2,No
9775,0743-HRVFF,Female,Yes,Yes,51.00116930492884,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.1490847123441,2898.95,No
9776,4657-FWVFY,Female,Yes,Yes,40.00804435242356,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.34845434122973,3915.4,No
9777,6266-QHOJZ,Female,No,No,,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.86294263184102,5844.65,No
9778,1120-BMWUB,Female,No,No,15.998905835235178,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9015750620204,834.15,Yes
9779,6532-YLWSI,Female,Yes,No,53.000126034548764,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),20.802657525314405,1021.8,Yes
9780,9548-ZMVTX,Male,Yes,Yes,,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),90.44017023829949,6565.85,No
9781,3038-PQIUY,Female,No,No,-,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.16255420038242,2522.4,No
9782,6719-OXYBR,Male,No,No,14.995982679469844,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.28697508776278,1219.85,No
9783,0096-FCPUF,Male,No,No,,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.49514409035245,1888.45,No
9784,8111-SLLHI,Male,Yes,No,39.00700270027599,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,205.65838882748915,4284.8,Yes
9785,7730-CLDSV,Female,yEs,Yes,72.00930568149002,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.64258033185692,7129.45,No
9786,3266-FTKHB,Male,No,No,16.991542228960917,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,19.14258578549352,343.45,No
9787,6807-SIWJI,Male,No,No,37.98877369632511,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,204.85295845847213,3887.25,No
9788,7660-HDPJV,Female,No,No,0.9977885653477102,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1877445391169,69.2,Yes
9789,6591-QGOYB,Male,No,No,17.015616170200968,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),206.65574002689087,1672.1,No
9790,2876-VBBBL,Female,No,No,1.0049018176433004,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,20.2531157874446,20.25,Yes
9791,3070-DVEYC,Male,No,No,7.011956610760137,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.75859980013867,545.15,Yes
9792,4512-ZUIYL,Female,No,No,1.994544354839044,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.99628314947186,153.05,Yes
9793,6543-XRMYR,Female,No,No,-,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.72964851617954,2967.35,Yes
9794,8859-DZTGQ,Male,No,No,32.993528375409916,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,20.35905949525778,689.75,No
9795,1891-QRQSA,Male,Yes,Yes,64.00589718818918,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),,7099,No
9796,5204-QZXPU,Male,No,No,18.995307804042103,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.62741003586082,733.35,Yes
9797,4277-UDIEF,Male,Yes,Yes,23.99459364293543,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.01429489329536,1923.85,No
9798,5356-CSVSQ,Female,No,No,3.0137400533555097,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.59761614355834,174.2,No
9799,6907-FLBER,Male,No,No,1.0119100592494754,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.29998062306415,54.3,No
9800,3200-MNQTF,Male,Yes,No,,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.89197680577975,4677.1,No
9801,8715-KKTFG,Female,yEs,No,60.997249011174546,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),,6518.35,No
9802,8329-UTMVM,Male,No,No,27.005611300212475,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),204.6590382362876,2964,No
9803,6016-LVTJQ,Female,Yes,Yes,,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,20.65378886649116,716.4,No
9804,9912-OMZDS,Female,Yes,Yes,58.98422738207706,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,,6256.2,No
